"lang"
{ 
	"Language" "turkish" 
	"Tokens" 
	{

//INTRODUCTORY LOADSCREEN TIPS		(0 to 25 games played)
		"dota_tip_hero_troll_warlord_1"		"Troll Warlord'un Fervor yeteneği yaptığı saldırılardan kaçınıldığında istiflenmeyeceğinden, verdiği hasar miktarını azaltmak için kaçınma etkili bir yol olacaktır."

		"dota_tip_hero_tusk_1"				"Tusk'ın Snowball yeteneği içindeki kahraman sayısı kadar ek hasar verir."

		"dota_tip_hero_undying_1"			"Undying'in Tombstone'u yakındaki görünmez birimler için zombi oluşturmaz ve var olan tüm zombiler takip ettikleri birim görünmez olduğunda yok olur."

		"dota_tip_hero_ursa_1"				"Ursa'nın Fury Swipes yeteneği, aynı hedefe yaptığı saldırıların her birinin önceki saldırıdan daha fazla hasar vermesine neden olur. Bu aynı zamanda Roshan'a karşı da işe yarar, ancak binalara karşı işe yaramaz."

		"dota_tip_hero_vengeful_spirit_2"	"Vengeful Spirit'in Nether Swap yeteneği dostların ve düşmanların yönlendirdikleri büyüleri yarıda kesebilir."

		"dota_tip_hero_viper_1"				"Viper'ın Viper Strike yeteneği etkilenen hedeflerde pasif yetenekleri devre dışı bırakan Break etkisine sebep olur. Bu durum, Bristleback gibi kahramanlar karşısında oldukça etkili olabilir."

		"dota_tip_hero_visage_1"			"Visage'ın Gravekeeper's Cloak yeteneği oyuncular Visage'a hasar verdikçe azalır ancak tekrar hızlıca yenilecektir. Gravekeeper's Cloak yeteneği Visage'ın familiar'larına da etki eder."
		"dota_tip_hero_visage_3"			"Visage'ın Grave Chill yeteneği aynı zamanda yakındaki Familiar'lara saldırı hızı ve hareket hızı bonusu verir."
		"dota_tip_hero_visage_4"			"Visage'ın Familiar'ları ağaçların üstünde Stone Form yeteneklerini kullanarak o ağaçları yok edebilir."

		"dota_tip_hero_warlock_1"			"Warlock'un Fatal Bonds yeteneği, kurbanlardaki hasarın, arada mesafe farkına bakılmaksızın, paylaşılmasına neden olur."

		"dota_tip_hero_weaver_1"			"Weaver'ın The Swarm yeteneğinden çıkan Beetle'lar fiziksel hasar verir. Bu hasar zırhla azaltılabilir ancak kaçınma veya hasar engelleme bir işe yaramaz."

		"dota_tip_hero_windrunner_1" 		"Windranger, Focus Fire hedefine, başka bir hedefe saldırarak veya dur komutunu kullanarak saldırmamayı seçebilir."

		"dota_tip_hero_winter_wyvern_1"		"Winter Wyvern'ın Splinter Blast yeteneği savaş sisindeki birimlere vurduğu gibi görünmez birimlere de vurur."
		"dota_tip_hero_winter_wyvern_2"		"Winter Wyvern'ün Winter's Curse yeteneği etkilenen düşmanların Winter Wyvern ve kontrol ettiği birimler dışında herkesten hasar almasını engeller."

		"dota_tip_hero_wisp_1"				"Io bir dosta bağlandığında, o dost ile aynı hızda hareket eder."

		"dota_tip_hero_zuus_1"				"Zeus'un Lightning Bolt yeteneği zemine kullanılarak gözler de dâhil olmak üzere yakındaki görünmez birimleri açığa çıkarmak için kullanılabilir."
		
	}
}
