"lang"
{ 
	"Language" "thai" 
	"Tokens" 
	{

//INTRODUCTORY LOADSCREEN TIPS		(0 to 25 games played)
		"dota_tip_hero_mirana_4"			"Sacred Arrow ของ Mirana อาจมีประโยชน์ในการสืบเสาะพื้นที่ที่มองไม่เห็นในแผนที่"
		"dota_tip_hero_mirana_5"			"Moonlight Shadow ของ Mirana สามารถใช้ในเชิงรุกเพื่อเริ่มดักโจมตีทีมศัตรูได้"
		"dota_tip_hero_mirana_6"			"การพก Dust of Appearance หรือ Sentry Ward อาจสร้างความแตกต่างระหว่างแพ้หรือชนะเมื่อต่อสู้กับทีมที่มี Mirana"
		"dota_tip_hero_mirana_7"			"สกิลที่มีการลบล้างขั้นสูง เช่น Aphotic Shield ของ Abaddon จะสามารถลบระยะเวลาสตันอันยาวนานจาก Sacred Arrow ของ Mirana ได้อย่างดี"

		"dota_tip_hero_monkey_king_1"		"Boundless Strike ของ Monkey King จะไม่สนใจอัตราหลบหลีก และไม่สามารถพลาดได้"

		"dota_tip_hero_morphling_1"			"การใบ้นั้นอาจมีประโยชน์ในการจับ Morphling อันแสนลื่นไหล"
		"dota_tip_hero_morphling_2"			"Morphling สามารถใช้สกิลและไอเท็ม เช่น Town Portal Scroll ในระหว่าง Waveform"
		"dota_tip_hero_morphling_5"			"สกิลที่ห้ามการรักษาพลังชีวิต เช่น Ice Blast ของ Ancient Apparition จะขัดขวางไม่ให้ Morphling ได้รับพลังชีวิตเพิ่มเมื่อเขาเปลี่ยนค่าสถานะ"
		"dota_tip_hero_morphling_6"			"Morphling จะยังคงเปลี่ยนค่าสถานะต่อไปเรื่อย ๆ แม้ว่าเขาจะถูกหยุดหรือถูกใบ้"

		"dota_tip_hero_naga_siren_1"		"Naga Siren จะเป็นอมตะและป้องกันดีบัฟโดยชั่วคราวในระหว่างร่าย Mirror Image และจะหลบกระสุนสกิลหรือการโจมตี"
		"dota_tip_hero_naga_siren_2"		"Song of the Siren ของ Naga Siren ไม่ทำให้ศัตรูที่ป้องกันดีบัฟงีบหลับ จึงสามารถใช้เพื่อแยกศัตรูที่ป้องกันดีบัฟให้เหลือคนเดียวจากทีมศัตรูได้"

		"dota_tip_hero_necrolyte_1"			"สกิล Ghost Shroud ของ Necrophos ทำให้เขาไม่ได้รับความเสียหายกายภาพ แต่จะได้รับความเสียหายเวทมนตร์เพิ่มขึ้นเมื่ออยู่ในร่างดังกล่าว"
		"dota_tip_hero_necrolyte_2"			"Reaper's Scythe ของ Necrophos จะสร้างความเสียหายหลังระยะเวลาดีเลย์ เหยื่อสามารถถูกช่วยชีวิตได้โดยการรักษาพลังชีวิตหรือการป้องกันความเสียหายในระหว่างแอนิเมชันเคียวเกี่ยวเป้าหมาย"

		"dota_tip_hero_night_stalker_1"		"โบนัสต่าง ๆ ในตอนกลางคืนของ Night Stalker จะมีผลในระหว่างระยะเวลา Eclipse ของ Luna อีกด้วย"

		"dota_tip_hero_nyx_assassin_1" 		"Spiked Carapace ของ Nyx Assassin จะสะท้อนความเสียหายไม่ว่าผู้โจมตีจะอยู่ไกลขนาดไหน รวมทั้งแม้ว่าผู้โจมตีกำลังล่องหน"

		"dota_tip_hero_obsidian_destroyer_1" "Arcane Orb ของ Outworld Destroyer สร้างความเสียหายโดยตรง ซึ่งไม่สามารถลดทอนได้โดยความต้านทานเวทมนตร์ แต่จะไม่มีผลใด ๆ กับยูนิตที่ป้องกันดีบัฟ"

		"dota_tip_hero_ogre_magi_1"			"Bloodlust ของ Ogre Magi สามารถร่ายใส่ป้อมได้"

		"dota_tip_hero_omniknight_1"		"สกิล Purification ของ Omniknight สร้างความเสียหายโดยตรง ซึ่งไม่สามารถถูกลดทอนได้โดยความต้านทานเวทมนตร์"

		"dota_tip_hero_oracle_1"			"Fate's Edict ของ Oracle จะป้องกันความเสียหายเวทมนตร์ต่อเพื่อนร่วมทีมเป้าหมาย ซึ่งรวมถึงความเสียหายจาก Purifying Flames ทำให้สามารถใช้เป็นคอมโบเพื่อรักษาพลังชีวิตเพื่อนร่วมทีมของ Oracle ได้"
		"dota_tip_hero_oracle_2"			"Fortune's End ของ Oracle สามารถลบล้างบัฟหลายชนิดออกจากฮีโร่ศัตรู ซึ่งรวมถึงการรักษาพลังชีวิตจาก Purifying Flames"
		"dota_tip_hero_oracle_3"			"สกิลอัลติเมท False Promise ของ Oracle เพิ่มการรักษาทั้งหมดแก่เป้าหมายในระหว่างสกิลทำงานให้เป็นสองเท่า สามารถใช้ได้กับไอเท็มเช่น Urn of Shadows, Magic Wand และ Mekansm"
		"dota_tip_hero_oracle_4"			"ในระหว่างที่ False Promise ของ Oracle แสดงผล ลูกทรงกลมด้านบนหัวจะแสดงเปลวเพลิงหากเป้าหมายได้รับความเสียหายที่ทำให้ถึงตาย ซึ่งเป้าหมายจะตายหากไม่ได้รับการรักษาก่อนผลของสกิลสิ้นสุดลง"

		"dota_tip_hero_pangolier_1"			"Swashbuckle ของ Pangolier จะไม่สนใจอัตราหลบหลีก และไม่สามารถพลาดได้"

		"dota_tip_hero_phantom_assassin_1"	"Aeon Disk หรือ Blade Mail อาจเป็นไอเท็มที่มีประโยชน์เมื่อต้องสู้กับ Phantom Assassin ที่สามารถสร้างความเสียหายรุนแรงได้อย่างรวดเร็ว"

		"dota_tip_hero_phantom_lancer_1"	"Phantom Lancer มักเลือกที่จะซื้อ Diffusal Blade ซึ่งการป้องกันดีบัฟจาก Black King Bar สามารถใช้เพื่อป้องกันเอฟเฟกต์ดังกล่าวได้"
		"dota_tip_hero_phantom_lancer_2"	"Phantom Lancer จำเป็นต้องใช้ร่างเงาของเขาจำนวนมากในการสร้างความเสียหายส่วนใหญ่ทั้งหมดของเขา การเก็บเงินซื้อไอเท็มที่ทำให้สามารถฆ่าร่างเงาได้อย่างรวดเร็ว เช่น Shiva's Guard หรือ Mjollnir อาจทำให้เกิดประโยชน์อย่างยิ่ง"
		"dota_tip_hero_phantom_lancer_3"	"Phantom Lancer สามารถใช้ Doppelganger เพื่อลบล้างดีบัฟบางประเภท รวมทั้งหลบกระสุนสกิลหรือการโจมตีต่าง ๆ"
		"dota_tip_hero_phantom_lancer_4"	"ร่างเงาของ Phantom Lancer ที่ถูกสร้างโดยสกิลของศัตรู เช่น Disruption ของ Shadow Demon หรือ Reflection ของ Terrorblade จะยังมีโอกาสที่จะแยกออกมาเป็นร่างเงาเพิ่มขึ้นอีก"
		"dota_tip_hero_phantom_lancer_5"	"การปิดสกิลติดตัว Phantom Lancer จากไอเท็มเช่น Silver Edge หรือสกิลเช่น Viper Strike ของ Viper จะหยุดไม่ให้ Phantom Lancer สร้างร่างเงาเพิ่มเติมด้วย Juxtapose"

		"dota_tip_hero_phoenix_1"			"Phoenix สามารถใช้ไอเท็มและร่ายสกิลได้ในระหว่าง Icarus Dive"

		"dota_tip_hero_puck_1"				"การใบ้นั้นอาจมีประโยชน์ในการจับ Puck อันแสนแยบยล"
		"dota_tip_hero_puck_2"				"Phase Shift ช่วยให้ Puck สามารถรอ Illusory Orb ลอยออกไปหรือเวลาคูลดาวน์ความเสียหายของ Blink Dagger ได้อย่างปลอดภัย และเคลื่อนที่ไปในทันทีโดยที่ศัตรูไม่มีโอกาสได้โต้ตอบ"
		"dota_tip_hero_puck_5"				"Puck มีสกิลที่แสดงผลเป็นพื้นที่อยู่หลายสกิล ดังนั้นตำแหน่งจึงถือเป็นเรื่องที่สำคัญ พยายามอยู่ห่างกันไว้หากฮีโร่ดังกล่าวอยู่ทีมตรงข้าม"
		"dota_tip_hero_puck_6"				"สกิลหลบของ Puck ใช้เวลาร่ายน้อยมาก ทีมตรงข้ามอาจต้องเลือกที่จะเปิด Puck อย่างรวดเร็วด้วยไอเท็ม เช่น Blink Dagger หรือ Shadow Blade"

		"dota_tip_hero_pudge_1"				"สกิล Dismember ของ Pudge เป็นสกิลยืนร่าย และสามารถถูกหยุดได้โดยการใบ้หรือสตัน"
		"dota_tip_hero_pudge_2"				"Pudge มักจำเป็นต้องจู่โจมจากมุมที่ศัตรูคาดไม่ถึง หากมีการมองเห็นที่เพียงพอด้วย Observer Ward จะทำให้เพิ่มโอกาสอยู่รอดของทีมศัตรูได้อย่างมาก"
		"dota_tip_hero_pudge_3"				"Pudge สามารถใช้ Meat Hook เพื่อดึงรูนมาให้เขาเก็บเองได้ หรืออาจทิ้งรูนไว้ในตำแหน่งที่ปลอดภัยเพื่อให้เพื่อนร่วมทีมของเขา"
		"dota_tip_hero_pudge_4"				"Meat Hook ของ Pudge ทะลุการป้องกันดีบัฟ ทำให้เขาสามารถย้ายตำแหน่งศัตรูที่ป้องกันดีบัฟและขัดจังหวะสกิลยืนร่ายของศัตรู"
		"dota_tip_hero_pudge_5"				"Rot ของ Pudge จะสร้างความเสียหายเวทมนตร์แก่ทั้งตัวเขาเองและศัตรูของเขา เขามักเลือกซื้อไอเท็มที่เพิ่มความต้านทานเวทมนตร์เพื่อลดทอนความเสียหายแก่ตนเอง"
		"dota_tip_hero_pudge_6"				"Pudge สามารถใช้ Meat Hook ดึงเพื่อนร่วมทีมของเขามาตำแหน่งที่ปลอดภัยได้ โดยไม่สร้างความเสียหายแก่เพื่อนร่วมทีม"
		"dota_tip_hero_pudge_8"				"เอฟเฟกต์เสียง Meat Hook และ Dismember สามารถได้ยินทะลุผ่านหมอกมืด จึงทำให้ศัตรูสามารถเดาว่า Pudge กำลังทำอะไรอยู่ได้"
		"dota_tip_hero_pudge_10"			"Pudge โดยปกติแล้วจะมีเกราะป้องกันที่ต่ำ และการโจมตีทางกายภาพใดก็ตาม โดยเฉพาะเมื่อใช้คู่กับสกิลที่ลดเกราะป้องกัน อาจทำให้ Pudge ถึงตายได้"
		"dota_tip_hero_pudge_11"			"หากฮีโร่ของคุณไม่มีสกิลสตันหรือใบ้เพื่อหยุด Dismember ของ Pudge การลบล้างขั้นสูง เช่น Aphotic Shield ของ Abaddon หรือ Press the Attack ของ Legion Commander ใส่เป้าหมายจะทำให้หยุดสกิลได้เช่นกัน"

		"dota_tip_hero_pugna_1"				"สกิล Nether Blast ของ Pugna สร้างความเสียหายครึ่งหนึ่งแก่สิ่งก่อสร้าง"

		"dota_tip_hero_queenofpain_1"		"Sonic Wave ของ Queen of Pain สร้างความเสียหายโดยตรง ซึ่งไม่สามารถลดทอนได้โดยความต้านทานเวทมนตร์ นอกจากนี้ยังทะลุการป้องกันดีบัฟอีกด้วย"

		"dota_tip_hero_rattletrap_1"		"สถานะใบ้ สตัน หรือขังจะไม่หยุด Battery Assault ของ Clockwerk วิธีเดียวที่จะหยุดสกิลก่อนกำหนดคือการฆ่า Clockwerk"
		"dota_tip_hero_rattletrap_2"		"Hookshot ของ Clockwerk จะสตันศัตรูเป็นระยะเวลานานพอสมควร ทำให้เขามีเวลาเปลี่ยนตำแหน่งและวาง Power Cogs ของเขาอย่างมีกลยุทธ์ ซึ่งจะสามารถผลักศัตรูไปยังทิศทางที่ต้องการและหยุดศัตรูได้นานขึ้น"
		"dota_tip_hero_rattletrap_3"		"คุณสามารถหนีออกจาก Power Cogs ของ Clockwerk ได้ด้วย Force Staff อย่างไรก็ตามคุณจะชนกับฟันเฟือง
ที่อยู่ใกล้สุด ทำให้กระเด็นและเผาผลาญมานาขณะเคลื่อนผ่าน"
		"dota_tip_hero_rattletrap_4"		"Hookshot จะดึง Clockwerk ไปหายูนิตใดก็ได้ ไม่ว่าจะเป็นศัตรูหรือเพื่อนร่วมทีม ซึ่งสามารถใช้เป็นวิธีหนีที่มีประสิทธิภาพ"
		"dota_tip_hero_rattletrap_5"		"ศัตรูที่มีสกิลเวลาร่ายนาน สกิลยืนร่าย หรือความเร็วโจมตีต่ำสามารถถูกขัดขวางไม่ให้กระทำการใด ๆ ได้หากอยู่ภายใต้ Battery Assault ของ Clockwerk เพียงคนเดียว"
		"dota_tip_hero_rattletrap_6"		"Rocket Flare ของ Clockwerk มีประโยชน์อย่างยิ่งในการสืบเสาะการเคลื่อนไหวของศัตรู หรือค่อย ๆ ดันเลนที่อยู่ห่างจากทีม"

		"dota_tip_hero_razor_1"				"สกิล Plasma Field ของ Razor สร้างความเสียหายมากขึ้นหากเป้าหมายอยู่ไกล"
		"dota_tip_hero_razor_2"				"Plasma Field จะมอบการมองเห็นให้แก่ Razor ทำให้เขาสามารถมองหาศัตรูที่ซ่อนอยู่ในต้นไม้หรือบนเขา"
		"dota_tip_hero_razor_3"				"Static Link ของ Razor ไม่สามารถลบล้างหรือตัดให้ขาดด้วยวิธีทั่วไปได้ ดังนั้นจึงจำเป็นต้องทำให้ขาดโดยออกจากระยะของ Razor ให้เร็วที่สุด"
		"dota_tip_hero_razor_4"				"แม้ว่า Static Link ของ Razor จะไม่มอบ True Sight แก่เป้าหมาย Razor ยังคงสามารถเห็นการเคลื่อนที่ของเป้าหมายที่โยงขณะล่องหนได้"
		"dota_tip_hero_razor_5"				"Razor จำเป็นต้องใช้ความเร็วในการเคลื่อนที่ที่รวดเร็วของเขาเพื่อไล่ตามศัตรูที่เขาสร้างความเสียหายด้วย Eye of the Storm หรือที่ดูดพลังโจมตีด้วย Static Link ดังนั้นไอเท็มที่ห้ามไม่ให้เขาเคลื่อนที่ เช่น Rod of Atos อาจถือเป็นวิธีที่ดีในการสู้กับเขา"
		"dota_tip_hero_razor_6"				"Eye of the Storm ของ Razor จะเลือกโจมตีเป้าหมายที่ถูกดูดพลังโจมตีด้วย Static Link เป็นอันดับแรก"
		"dota_tip_hero_razor_7"				"หากร่าย Eye of the Storm ครั้งที่สองด้วย Refresher Orb หรือ Refresher Shard จะสร้างพายุอันที่สองขึ้นมา ทำให้เพิ่มความเสียหายของ Eye of the Storm ได้เป็นสองเท่า"

		"dota_tip_hero_riki_1"				"Riki จะเป็นอมตะและล่องหนในระหว่างร่าย Tricks of the Trade และไม่สามารถถูกเปิดเผยตัวด้วย True Sight ในระหว่างร่ายสกิลนี้"

		"dota_tip_hero_rubick_1"			"Rubick สามารถร่ายสกิลที่ขโมยมาด้วยเวลาร่ายน้อยมาก (เวลาแอนิเมชันยกมือเพื่อร่ายสกิล) แม้ว่าเจ้าของสกิลปกติจะต้องใช้เวลาร่ายสูง (ยกเว้นไม่กี่สกิล)"

		"dota_tip_hero_sand_king_1"			"สกิล Epicenter ของ Sand King จะยังคงสร้างคลื่นอย่างต่อเนื่องจนครบระยะเวลา แม้ว่าตัว Sand King เองจะตายลงไปแล้ว"
		"dota_tip_hero_sand_king_2"			"Sand King สามารถใช้ Sand Storm และ Burrowstrike เพื่อหลบกระสุนและหลบหลีกเอาชนะศัตรูด้วยการล่องหนและมุดทะลุพื้นที่ที่ไม่สามารถผ่านได้"
		"dota_tip_hero_sand_king_3"			"การพกไอเท็มที่เปิดเผยการล่องหน เช่น Dust of Appearance อาจเป็นสิ่งสำคัญอย่างยิ่งในการจับ Sand King ในระหว่าง Sand Storm"
		"dota_tip_hero_sand_king_4"			"Sand King สามารถฉีดพิษ Caustic Finale ใส่ยูนิตได้หลายตัวในเวลาเดียวกัน ซึ่งอาจทำให้เกิดความเสียหายอย่างมหาศาลเมื่อสกิลทำงาน"

		"dota_tip_hero_shadow_demon_1" 		"Disseminate ของ Shadow Demon สามารถร่ายใส่ได้ทั้งเพื่อนร่วมทีมและศัตรู"

		"dota_tip_hero_shadow_fiend_1"		"Shadow Fiend จะปล่อย Requiem of Souls ตามเลเวลขณะนั้นหากตาย แม้ว่าสกิลจะติดคูลดาวน์ อย่างไรก็ตาม ความรุนแรงของสกิลจะน้อยกว่าปกติเพราะเขาจะสูญเสียดวงวิญญาณส่วนหนึ่งก่อนปล่อย"
		"dota_tip_hero_shadow_fiend_2"		"Necromastery ของ Shadow Fiend เป็นเครื่องมือหลักในการสร้างความเสียหายของเขา หลังจาก Shadow Fiend ตาย เขาจะอ่อนแอลงอย่างมากจนกว่าจะได้ดวงวิญญาณที่สูญเสียไปกลับมาอีกครั้ง"
		"dota_tip_hero_shadow_fiend_3"		"Shadow Fiend มีความชำนาญในการฆ่าครีปและครีปป่าได้ว่องไวมาก พยายามปิดโอกาสนี้ของเขาให้ได้เพื่อลดประสิทธิภาพของเขาในเกมช่วงหลังจากนี้"
		"dota_tip_hero_shadow_fiend_4"		"Shadow Fiend มีจุดอ่อนโดยมีพลังชีวิตและความสามารถในการเคลื่อนไหวที่ค่อนข้างต่ำ เขาอาจตกเป็นเป้าหมายหลักของศัตรูที่สามารถสร้างความเสียหายได้รุนแรงและรวดเร็ว"
		"dota_tip_hero_shadow_fiend_5"		"Requiem of Souls ของ Shadow Fiend มีเวลาร่ายที่ค่อนข้างนาน Shadow Fiend สามารถยกเลิกก่อนได้เองเพื่อหาตำแหน่งหรือเวลาที่ดีขึ้น อีกทั้งศัตรูสามารถขัดจังหวะได้ในระหว่างร่าย การร่าย Requiem of Souls จะไม่ทำให้ติดคูลดาวน์จนกว่าจะร่ายครบสมบูรณ์"
		"dota_tip_hero_shadow_fiend_6"		"ด้วยการสร้างความเสียหายได้อย่างมหาศาลของ Shadow Fiend อาจทำให้เขาอ่อนแอต่อ Blade Mail ที่ทีมศัตรูเรียกใช้งานได้"

		"dota_tip_hero_shadow_shaman_1"		"Mass Serpent Ward ของ Shadow Shaman จะไม่ถูกลดทอนโดยการบล็อกความเสียหาย เช่น จาก Crimson Guard"

		"dota_tip_hero_shredder_1"			"เมื่อ Timbersaw ถูกปิดสกิลติดตัว เขาจะไม่ได้รับการซ้อนทับ Reactive Armor เพิ่มเติม แต่การซ้อนทับที่มีอยู่จะยังคงเพิ่มเกราะป้องกันและอัตราฟื้นฟูพลังชีวิตต่อไป"

		"dota_tip_hero_skeleton_king_1"		"Reincarnation ของ Wraith King จะทำงานแม้ว่า Wraith King ถูกปิดสกิลติดตัว แต่จะไม่ทำงานหาก Wraith King มีมานาไม่เพียงพอ โดย Aghanim's Shard จะลดมานาที่ต้องใช้ให้เป็น 0 ได้"

		"dota_tip_hero_skywrath_mage_1"		"Arcane Bolt ของ Skywrath Mage จะสร้างความเสียหายเพิ่มขึ้นอย่างมากตามค่า Intelligence ของ Skywrath Mage"

		"dota_tip_hero_slardar_1"			"Corrosive Haze ของ Slardar จะมอบ True Sight และการมองเห็นแก่เป้าหมาย"

		"dota_tip_hero_slark_1"				"เมื่อ Slark อยู่ภายใต้ผลของ Shadow Dance เขาจะไม่สามารถถูกเปิดเผยตัวได้โดย True Sight"

		"dota_tip_hero_sniper_1"			"Shrapnel ของ Sniper ไม่มีผลต่อสิ่งก่อสร้าง ผลของ Shrapnel จากหลายแหล่งไม่ซ้อนทับต่อเป้าหมายเดียวกัน"

		"dota_tip_hero_spectre_1"			"Dispersion ของ Spectre สะท้อนความเสียหายส่วนหนึ่งกลับไปยังศัตรูใกล้เคียงทุกตัวด้วยความเสียหายประเภทเดียวกัน โดยสะท้อนความเสียหายมากขึ้นหากยูนิตอยู่ใกล้ Spectre และหากมียูนิตใกล้เคียงหลายตัวจะไม่ลดจำนวนความเสียหายที่ศัตรูได้รับ"

		"dota_tip_hero_spirit_breaker_1"	"สกิล Charge of Darkness ของ Spirit Breaker สามารถใช้ปลด Linken's Sphere ของศัตรูจากที่ใดก็ได้ ตราบเท่าที่ Spirit Breaker ยังมองเห็นเป้าหมาย"

		"dota_tip_hero_storm_spirit_1"		"การใบ้นั้นอาจมีประโยชน์ในการจับ Storm Spirit อันแสนพลิ้วไหว"
		"dota_tip_hero_storm_spirit_2"		"Storm Spirit จะเป็นอมตะในระหว่างใช้ Ball Lightning ทำให้เขาสามารถหลบหลีกหรือหลบกระสุนสตันและการโจมตีต่าง ๆ ได้หลายชนิด"
		"dota_tip_hero_storm_spirit_3"		"Storm Spirit สามารถใช้ไอเท็มและสกิลในระหว่างใช้ Ball Lightning ซึ่งจะมีประโยชน์อย่างยิ่งในการเปิดศัตรูที่ไม่ทันตั้งตัว หรือใช้เพื่อช่วยเทเลพอร์ตกลับไปยังฐาน"
		"dota_tip_hero_storm_spirit_4"		"Overload จะมีผลต่อ Storm Spirit หลังจากที่เขาใช้สกิลใดก็ตาม ซึ่งรวมไปถึงสกิล Ball Lightning การโจมตีสลับกับการใช้สกิลแต่ละครั้งจะทำให้ Storm Spirit สร้างความเสียหายได้มากที่สุด"
		"dota_tip_hero_storm_spirit_5"		"Ball Lightning ไม่ได้เป็นแค่เครื่องมือสำหรับการเคลื่อนที่อันยอดเยี่ยมเท่านั้น แต่ยังสามารถสร้างความเสียหายได้อย่างมากหากใช้จากระยะไกล พยายามให้ศัตรูโดนเปิดจากการพุ่งระยะไกล เพราะมันเป็นส่วนสำคัญในการสร้างความเสียหายของ Storm Spirit"
		"dota_tip_hero_storm_spirit_6"		"Storm Spirit จำเป็นต้องใช้มานาในการต่อสู้อย่างมาก ไอเท็มและสกิลที่ผลาญแหล่งมานาของเขา เช่น Diffusal Blade หรือ Vendetta ของ Nyx Assassin อาจทำให้ Storm Spirit ลำบากเป็นอย่างยิ่ง"
		"dota_tip_hero_storm_spirit_7"		"สถานะอมตะของ Storm Spirit ในระหว่าง Ball Lightning หมายความว่าเขาจะไม่ได้รับผลด้านลบจากสกิลที่เกี่ยวข้องกับการเคลื่อนที่ส่วนใหญ่ เช่น Rupture ของ Bloodseeker"

		"dota_tip_hero_sven_1"				"Great Cleave ของ Sven สร้างความเสียหายกายภาพเป็นพื้นที่ด้านหลังเป้าหมายการโจมตีของเขา ซึ่งสามารถลดทอนได้โดยเกราะป้องกัน"
		"dota_tip_hero_sven_2"				"Warcry ของ Sven เพิ่มความเร็วในการเคลื่อนที่และเกราะป้องกันให้แก่เขาและเพื่อนร่วมทีม"
		"dota_tip_hero_sven_3"				"Sven จำเป็นต้องอยู่ใกล้กับศัตรูเพื่อให้สามารถสร้างความเสียหายได้อย่างรุนแรง ดังนั้นการจำกัดการเคลื่อนที่ของเขาด้วยไอเท็ม เช่น Rod of Atos หรือสกิล เช่น Sprout ของ Nature's Prophet จะเป็นวิธีที่ดีในการลดความเสียหายของเขาในระหว่าง God's Strength"
		"dota_tip_hero_sven_4"				"ความเสียหายของ Sven ส่วนใหญ่มาจากการโจมตีทางกายภาพของเขา และสามารถป้องกันได้ด้วยการปลดอาวุธ เช่นจาก Heaven's Halberd"
		"dota_tip_hero_sven_5"				"การหลบการโจมตีของ Sven ด้วยสิ่งที่ให้อัตราหลบหลีก เช่น Butterfly หรือ Heaven's Halberd หรือเข้าสู่สถานะไม่ได้รับความเสียหายทางกายภาพ เช่นโดย Ghost Scepter ถือเป็นวิธีที่มีประสิทธิภาพในการรับมือกับความเสียหายของ Sven"
		"dota_tip_hero_sven_6"				"God's Strength ของ Sven จะมีประโยชน์ไม่ใช่แค่กับการต่อสู้ของทีม แต่ยังสามารถใช้เพื่อทำเป้าหมาย เช่น ทำลายป้อมของศัตรูหรือสังหาร Roshan"

		"dota_tip_hero_techies_2"			"สกิล Blast Off! ของ Techies สามารถขัดขวางได้โดยการใช้สกิลบังคับการเคลื่อนที่ (เช่น Force Staff หรือ Telekinesis ของ Rubick) ใส่ Techies ในระหว่างการกระโดด"

		"dota_tip_hero_templar_assassin_1"	"สกิล Refraction ของ Templar Assassin จะบล็อกความเสียหายเป็นจำนวนครั้ง ไม่ว่าความเสียหายแต่ละครั้งจะรุนแรงขนาดไหน"

		"dota_tip_hero_tidehunter_1"		"สกิล Kraken Shell ของ Tidehunter ทำให้ศัตรูพยายามป้องกันไม่ให้เขาใช้ Ravage ได้ยากมาก เนื่องจากเมื่อสร้างความเสียหายต่อเขาเป็นจำนวนหนึ่งแล้ว สกิลจะทำการลบล้างขั้นสูงต่อ Tidehunter ซึ่งลบล้างสตันและสกิลหยุดส่วนใหญ่ออกจากเขา"

		"dota_tip_hero_tinker_1"			"Heat-Seeking Missile ของ Tinker จะล็อกเป้าหมายที่ Tinker มองเห็นขณะร่ายเท่านั้น การวิ่งหลบเข้าหมอกมืดจะไม่สามารถหลบกระสุนได้"

		"dota_tip_hero_tiny_2"				"Toss ของ Tiny จะขัดสกิลยืนร่าย แม้แต่จะเป็นสกิลของฮึโร่เพื่อนร่วมทีม"
		"dota_tip_hero_tiny_3"				"ความเสียหายกระจายจาก Tree Grab ของ Tiny เป็นความเสียหายกายภาพ ซึ่งสามารถลดทอนได้ด้วยเกราะป้องกันและการบล็อกความเสียหาย"
		"dota_tip_hero_tiny_4"				"ในช่วงต้นเกม Tiny มักสร้างความเสียหายเวทมนตร์รุนแรงอย่างมาก ซึ่งสามารถลดทอนได้โดยการพก Infused Raindrops"
		"dota_tip_hero_tiny_5"				"ในช่วงท้ายเกม ความเสียหายรุนแรงฉับพลันของ Tiny สามารถป้องกันได้ด้วย Aeon Disk"
		"dota_tip_hero_tiny_6"				"Tiny มีความเร็วในการโจมตีช้ามาก และจำเป็นต้องใช้ไอเท็มหรือบัฟเพิ่มความเร็วในการโจมตีจากเพื่อนร่วมทีมเพื่อทำให้เขายังคงสามารถสร้างความเสียหายได้สูง"

		"dota_tip_hero_troll_warlord_1"		"Fervor ของ Troll Warlord จะไม่ได้รับการซ้อนทับเพิ่มขึ้นหากโจมตีพลาด ทำให้การหลบหลีกเป็นวิธีที่มีประสิทธิภาพในการลดความเสียหายของเขา"

		"dota_tip_hero_tusk_1"				"Snowball ของ Tusk จะสร้างความเสียหายมากขึ้นตามจำนวนฮีโร่ที่อยู่ข้างในก้อนหิมะ"

		"dota_tip_hero_undying_1"			"Tombstone ของ Undying จะไม่ทำให้ซอมบี้เกิดกับยูนิตล่องหนที่อยู่ใกล้เคียง และซอมบี้ที่มีอยู่จะหมดอายุขัยลงหากยูนิตที่พวกมันไล่ตามเข้าสู่สถานะล่องหน"

		"dota_tip_hero_ursa_1"				"Fury Swipes ของ Ursa ทำให้การโจมตีแต่ละครั้งของเขาต่อเป้าหมายเดิมสร้างความเสียหายมากกว่าการโจมตีครั้งก่อน ซึ่งส่งผลต่อ Roshan ด้วยเช่นกัน แต่ไม่มีผลต่อสิ่งก่อสร้าง"

		"dota_tip_hero_vengeful_spirit_2"	"Nether Swap ของ Vengeful Spirit จะขัดสกิลยืนร่ายของเพื่อนร่วมทีมและศัตรู"

		"dota_tip_hero_viper_1"				"Viper Strike ของ Viper จะทำให้ยูนิตที่ได้รับผลติดสถานะ Break ซึ่งจะปิดการทำงานของสกิลติดตัว ทำให้มีผลดีอย่างมากในการต่อสู้ฮีโร่จำพวก Bristleback"

		"dota_tip_hero_visage_1"			"สกิล Gravekeeper's Cloak ของ Visage จะมีประสิทธิภาพลดลงเมื่อ Visage ได้รับความเสียหายจากผู้เล่นอื่น แต่จะฟื้นฟูกลับคืนอย่างรวดเร็ว นอกจากนี้ Gravekeeper's Cloak ยังมีผลต่อ Familiar ของ Visage อีกด้วย"
		"dota_tip_hero_visage_3"			"Grave Chill ของ Visage ยังเพิ่มความเร็วในการโจมตีและความเร็วในการเคลื่อนที่ให้กับ Familiar ที่อยู่ใกล้เคียงอีกด้วย"
		"dota_tip_hero_visage_4"			"Familiar ของ Visage สามารถทำลายต้นไม้ได้โดยการร่าย Stone Form เหนือต้นไม้"

		"dota_tip_hero_warlock_1"			"สกิล Fatal Bonds ของ Warlock จะทำให้เหยื่อได้รับความเสียหายร่วมกัน ไม่ว่าเหยื่อจะอยู่ห่างจากกันเท่าไหร่ก็ตาม"

		"dota_tip_hero_weaver_1"			"แมลงจาก The Swarm ของ Weaver สร้างความเสียหายกายภาพ ซึ่งสามารถลดทอนได้ด้วยเกราะป้องกัน แต่ไม่สามารถลดได้โดยอัตราหลบหลีกหรือการบล็อกความเสียหาย"

